timestamp,mean
1479754102.5696874,84.332941623263892
1479754102.5599742,114.37453757957175
1479754128.0799499,115.308427734375
1479754158.0799212,116.37561704282408
1479754188.0798926,121.0534327980324
1479754218.079864,122.43654984085649
1479754248.0798354,123.27857602719908
1479754278.0798068,124.44522913049769
1479754308.0797782,125.26912507233797
1479754338.0797496,124.64229184751157
1479754368.079721,123.42858525028936
1479754398.0796924,124.44299967447917
1479754390.7899857,120.80374674479167
1479754412.8299646,125.37409035011575
1479754442.829936,125.44898781105324
1479754472.8299074,123.7025367115162
1479754502.8298788,120.97994845920138
1479754532.8298502,119.10693992332176
1479754562.8298216,121.11441695601852
1479754592.829793,121.38509367766204
1479754622.8297644,123.53356951678241
1479754652.8297358,119.73780617042824
1479754682.8297071,122.53840494791666
1479754712.8296785,122.93900426793982
1479754691.2999856,122.7662425853588
1479754713.6199644,123.58084544994213
1479754743.6199358,122.83214138454861
1479754773.6199071,122.11108705873842
1479754803.6198785,121.96076642071759
1479754833.6198499,122.56226851851852
1479754863.6198213,123.58601472077547
1479754893.6197927,123.32769006799768
1479754923.6197641,122.55263599537037
1479754953.6197355,122.87405327690972
1479754983.6197069,121.06749963831018
1479755013.6196783,121.6476222511574
1479754991.8199856,120.91452926070602
1479755014.0599644,119.31416992187499
1479755044.0599358,116.9838013599537
1479755074.0599072,114.96945366753472
1479755104.0598786,113.33514992042824
1479755134.05985,110.04203938802084
1479755164.0598214,108.35134168836805
1479755194.0597928,107.40945656105325
1479755224.0597641,105.74877405237268
1479755254.0597355,102.85491138599536
1479755284.0597069,104.06863661024306
1479755314.0596783,104.59898889612268
1479755292.3299856,102.13416359230324
1479755314.4899645,100.77855595341435
1479755344.4899359,101.37446759259259
1479755374.4899073,102.22883282696759
1479755404.4898787,100.32206163194445
1479755434.48985,101.80631528501158
1479755464.4898214,106.07923412181712
1479755494.4897928,107.68325412326388
1479755524.4897642,103.6414993851273
1479755554.4897356,105.47193449797453
1479755584.489707,109.52148455584491
1479755614.4896784,109.38869484230324
1479755592.8499856,108.20940899884259
1479755614.9299645,107.73896158854167
1479755644.9299359,109.31163013599537
1479755674.9299073,103.31743381076389
1479755704.9298787,107.99316315827546
1479755734.9298501,107.69838668258102
1479755764.9298215,103.73007197627314
1479755794.9297929,104.73213921440973
1479755824.9297643,106.54625886140047
1479755854.9297357,101.93105432581018
1479755884.9297071,104.3039623119213
1479755914.9296784,101.31413628472222
1479755893.3599858,107.27746346932871
1479755915.3599648,104.7966625072338
1479755945.3599362,112.90848198784721
1479755975.3599076,114.10017722800926
1479756005.359879,115.76563458478009
1479756035.3598504,112.19051522714119
1479756065.3598218,109.84018102575232
1479756095.3597932,110.48050202546297
1479756125.3597646,113.0477320240162
1479756155.359736,114.63675745081019
1479756185.3597074,113.13971733940971
1479756215.3596787,107.07809027777778
1479756193.8699858,107.77732675057871
1479756215.7899649,107.45209599247684
1479756245.7899363,104.38786367910879
1479756275.7899077,99.654777922453704
1479756305.7898791,105.39749620225695
1479756335.7898505,107.26621419270833
1479756365.7898219,100.34528519241898
1479756395.7897933,106.78589807581019
1479756425.7897646,92.134232494212966
1479756455.789736,102.11706524884259
1479756485.7897074,107.41948133680555
1479756515.7896788,105.95838216145833
1479756494.3799858,103.18022135416666
1479756516.219965,106.56723994502315
1479756546.2199364,106.11097005208333
1479756576.2199078,101.11030345775463
1479756606.2198792,108.00862630208334
1479756636.2198505,102.54514630353009
1479756666.2198219,108.2473951099537
1479756696.2197933,111.83007215711805
1479756726.2197647,112.76815303096066
1479756756.2197361,101.41471571180556
1479756786.2197075,105.0298269314236
