timestamp,mean
1479753203.3099713,0.33327365451388891
1479753263.3299141,0.33328703703703705
1479753323.3298569,0.33326388888888892
1479753383.3297997,0.33226851851851852
1479753443.3297424,0.33242060908564813
1479753503.3296852,0.33330729166666667
1479753504.0799713,0.33564308449074076
1479753563.9999142,0.33712764033564813
1479753623.9998569,0.33750036168981479
1479753683.9997997,0.3333801721643519
1479753743.9997425,89.025538556134265
1479753803.9996853,113.86022099247685
1479753804.8299713,102.9552076099537
1479753864.6299143,101.76174045138889
1479753924.6298571,111.76352683738426
1479753984.6297998,84.21137405960647
1479754044.6297426,103.8496726707176
1479754092.0696974,101.71450032552083
1479754117.9199595,115.60255461516203
1479754177.9199023,119.39627387152777
1479754237.9198451,122.59771484375
1479754297.9197879,124.98385308159723
1479754357.9197307,123.79337999131945
1479754396.8548367,122.80927842881945
1479754432.6699457,125.8204273365162
1479754492.6698885,121.4494068287037
1479754552.6698313,119.58315755208334
1479754612.6697741,122.19270182291666
1479754672.6697168,122.00478172019676
1479754705.5096855,122.54805193865741
1479754733.4599454,123.35938349971065
1479754793.4598882,122.00784884982639
1479754853.459831,123.12507685908565
1479754913.4597738,122.9336740451389
1479754973.4597166,121.38783474392361
1479755006.3796852,121.24405942563658
1479755033.8999455,118.40100314670138
1479755093.8998883,113.44544831452546
1479755153.8998311,109.25135308159722
1479755213.8997738,106.20142722800927
1479755273.8997166,103.77776511863425
1479755306.8996851,103.99221046730324
1479755334.3299456,101.22456199363427
1479755394.3298883,101.23785463686343
1479755454.3298311,104.59961353443288
1479755514.3297739,107.00211461950232
1479755574.3297167,106.85369592737268
1479755607.4096851,109.64829372829861
1479755634.7699456,106.84014702690973
1479755694.7698884,106.8224730541088
1479755754.7698312,104.40893373842593
1479755814.769774,104.20223415798611
1479755874.7697167,104.09239872685185
1479755907.9296851,104.82781322337962
1479755935.1999459,110.72830475983797
1479755995.1998887,115.0584449146412
1479756055.1998315,111.07002640335648
1479756115.1997743,110.49576714409721
1479756175.199717,113.99871148003473
1479756208.4396853,107.29639232494213
1479756235.629946,105.24357403790509
1479756295.6298888,104.82500741464121
1479756355.6298316,103.20306911892361
1479756415.6297743,100.35998173466436
1479756475.6297171,105.97946090133101
1479756508.9496853,104.77742458767361
1479756536.0599461,106.19503996672454
1479756596.0598888,104.5206199363426
1479756656.0598316,106.38343370225695
1479756716.0597744,113.01457682291667
1479756776.0597172,101.86879937065973
1479756809.4596853,108.55285861545138
1479756836.4899461,109.87555826822916
1479756896.4898889,109.082685546875
1479756956.4898317,115.14150969328703
1479757016.4897745,113.25011881510417
1479757076.4897172,117.01242404513889
1479757109.9696853,113.93075321903936
1479757136.9199462,121.98760543258102
1479757196.919889,110.50024974681713
1479757256.9198318,114.14261103877314
1479757316.9197745,108.83540762442129
1479757376.9197173,115.2065089699074
1479757410.1996856,111.48705096209491
1479757437.619946,110.80130389178241
1479757497.6198888,110.7316259765625
1479757557.6198316,113.43133590133101
1479757617.6197743,109.46239330150462
1479757677.6197171,109.50101634837964
