timestamp,mean
1479754117.5696731,113.15159288194444
1479754233.0798497,122.66456217447916
1479754353.0797353,124.44893012152778
1479754427.8299503,124.08718334056712
1479754547.8298359,120.66123734085647
1479754667.8297215,122.3769017650463
1479754732.0648036,122.76783329716434
1479754848.6198356,123.01183901186343
1479754968.6197212,121.96796422887732
1479755032.7198033,118.80439416956018
1479755149.0598357,110.13871202256945
1479755269.0597212,104.37411476417824
1479755333.1948032,101.63945800781249
1479755449.4898357,104.0227369068287
1479755569.4897213,107.85737141927083
1479755633.6698034,107.48490288628471
1479755749.9298358,105.65400245949074
1479755869.9297214,103.57740794994213
1479755934.1448035,110.64713451244214
1479756050.3598361,111.7556371166088
1479756170.3597217,112.63506438078704
1479756234.6148038,106.19940447771991
1479756350.7898362,105.50849609375001
1479756470.7897217,104.73468894675926
1479756535.0848036,104.16175003616898
1479756651.2198362,107.54712709780092
1479756771.2197218,107.467900390625
1479756835.5548038,109.07225694444443
1479756951.6498363,113.06047218605323
1479757071.6497219,114.25805284288194
1479757136.0248036,115.26471788194445
1479757252.0798364,112.22886501736112
1479757372.0797219,113.05318919994212
1479757436.4898038,111.125087890625
1479757552.7798362,111.32340440538195
1479757672.7797217,109.95705729166667
1479757737.0948038,111.68210087528935
1479757853.2098362,109.52596137152779
1479757973.2097218,115.39149287471065
1479758037.5648036,112.55083568431712
1479758154.7598352,109.88555302372686
1479758274.7597208,110.34028284143518
1479758338.5948033,107.64442635995371
1479758455.1898353,108.97922327112269
1479758575.1897209,114.18654260706018
1479758639.0648031,126.84910807291666
1479758755.6198354,126.40773184317129
1479758875.6197209,118.80730848524306
1479758939.5348034,115.71857132523149
1479759056.0498354,110.91231987847222
1479759176.049721,111.16738588686343
1479759240.0048032,111.08076370804397
1479759356.4798355,111.9562328197338
1479759476.4797211,109.12809552228009
1479759541.2248034,110.86805483217591
1479759658.5698354,118.46396068431713
1479759778.569721,119.80415201822916
