timestamp,mean
1479753233.3099427,0.33328703703703705
1479753353.3298283,0.33324074074074073
1479753473.3297138,0.33290436921296296
1479753533.9999428,0.33606228298611113
1479753653.9998283,0.33403320312500001
1479753773.9997139,104.9874927662037
1479753834.6299429,102.08392867476852
1479753954.6298285,106.97566297743056
1479754074.629714,102.89283745659722
1479754147.9199309,117.42054488570602
1479754267.9198165,123.73230812355324
1479754381.854851,123.43692111545138
1479754462.6699171,123.77359447337963
1479754582.6698027,121.2061306423611
1479754689.4848442,122.35431694878471
1479754763.4599168,122.7428343822338
1479754883.4598024,123.01914984809028
1479754990.1398439,121.32002839265047
1479755063.8999169,115.5886691623264
1479755183.8998024,107.87743616174768
1479755290.6148438,103.86817672164352
1479755364.329917,101.23325575086805
1479755484.3298025,105.61293999565973
1479755591.089844,108.60586986400463
1479755664.769917,106.84014702690973
1479755784.7698026,104.27662724247685
1479755891.5648441,104.40625217013888
1479755965.1999173,112.41632378472221
1479756085.1998029,110.86790672019676
1479756192.0348444,111.82216453269675
1479756265.6299174,104.95864366319444
1479756385.6298029,101.96590295862268
1479756492.5048442,105.36687952112268
1479756566.0599174,105.43384765625001
1479756686.059803,108.07179144965278
1479756792.9748445,105.95110496238425
1479756866.4899175,109.49085865162037
1479756986.4898031,114.01429958767361
1479757093.4448442,114.95382179542824
1479757166.9199176,115.26980938946758
1479757286.9198031,111.14475242332176
1479757393.9098444,113.20197826244214
1479757467.6199174,110.77455439814815
1479757587.619803,111.49697102864583
1479757694.5148444,109.96839572482639
1479757768.0499175,111.07386646412037
1479757888.049803,110.92358217592593
1479757994.9848442,115.12266348379629
1479758069.5999165,111.22873716001158
1479758189.599802,109.94077745225695
1479758296.0148439,109.10245533130788
1479758370.0299165,109.0209007884838
1479758490.0298021,109.21283600983796
1479758596.4848437,117.51756076388889
1479758670.4599166,128.51526584201389
1479758790.4598022,123.87592809606483
1479758896.954844,117.86301667390046
1479758970.8899167,115.14663519965278
1479759090.8898022,109.8971999782986
1479759197.4248438,111.14240324797453
1479759271.3199167,112.50989330150463
1479759391.3198023,109.70346408420139
1479759498.6448441,110.80512858072916
1479759573.4099166,110.83364257812499
1479759693.4098022,122.73115053530091
1479759799.8998439,114.21015263310186
1479759873.8699167,104.71345739293982
1479759993.8698022,99.75528645833333
1479760100.3898439,98.992885380497682
1479760174.2699168,102.41920337818287
1479760294.2698023,102.01321053964121
1479760400.8448439,103.46465115017361
